estacion,fecha,hora,Temperature,humedad,Pressure,windspeed,winddiraction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
smooy,2023-05-26,12:00,295.61,55.18,994.57,5.66,91.39,0.073374,0.0,0.0,700.0068
smooy,2023-05-26,13:00,295.85,54.61,994.35,6.03,88.88,0.046569,0.0,0.0,711.9252
smooy,2023-05-26,14:00,296.09,54.05,994.13,6.42,86.67,0.019764,0.0,0.0,686.0382
smooy,2023-05-26,15:00,296.33,53.49,993.91,6.81,84.7,0.013268,0.0,0.0,634.1019
smooy,2023-05-26,16:00,295.37,58.06,994.07,6.68,82.93,0.006773,0.0,0.0,544.9281
smooy,2023-05-26,17:00,294.41,62.62,994.22,6.56,81.1,0.000277,0.0,0.0,423.1797
smooy,2023-05-26,18:00,293.45,67.18,994.38,6.45,79.19,0.000277,0.0,0.0,242.7813
smooy,2023-05-26,19:00,292.66,72.08,994.66,5.37,74.77,0.000277,0.0,0.0,87.0885
smooy,2023-05-26,20:00,291.86,76.97,994.95,4.35,68.2,0.000277,0.0,0.0,1.7872
smooy,2023-05-26,21:00,291.07,81.86,995.24,3.41,57.81,0.000976,0.0,0.0,0.0
smooy,2023-05-26,22:00,290.84,80.85,995.07,2.95,47.72,0.001675,0.0,0.0,0.0
smooy,2023-05-26,23:00,290.61,79.84,994.91,2.61,34.51,0.002374,0.0,0.0,0.0
smooy,2023-05-26,00:00,290.37,78.84,994.75,2.45,18.52,0.038351,0.0,0.0,0.0
smooy,2023-05-27,01:00,290.28,79.47,994.37,1.84,359.41,0.074327,0.0,0.0,0.0
smooy,2023-05-27,02:00,290.18,80.11,993.99,1.58,328.95,0.110304,0.0,0.0,0.0
smooy,2023-05-27,03:00,290.09,80.75,993.61,1.83,298.41,0.099413,0.0,0.0,0.0
smooy,2023-05-27,04:00,290.09,80.67,993.39,1.48,314.87,0.088523,0.0,0.0,0.0
smooy,2023-05-27,05:00,290.1,80.59,993.16,1.32,338.12,0.077632,0.0,0.0,0.2011
smooy,2023-05-27,06:00,290.1,80.52,992.94,1.4,2.9,0.116483,0.0,0.0,26.2183
smooy,2023-05-27,07:00,291.04,73.05,992.76,2.16,30.38,0.155333,0.0,0.0,101.1548
smooy,2023-05-27,08:00,291.98,65.59,992.58,3.15,42.18,0.194184,0.0,0.0,214.2671
smooy,2023-05-27,09:00,292.92,58.12,992.4,4.21,48.2,0.237628,0.0,0.0,336.2268
smooy,2023-05-27,10:00,293.6,57.42,992.35,5.4,62.54,0.281072,0.0,0.0,465.8529
smooy,2023-05-27,11:00,294.28,56.71,992.31,6.81,71.35,0.324516,0.0,0.0,590.2089
smooy,2023-05-27,12:00,294.96,56.01,992.26,8.31,77.07,0.273572,0.0,0.0,655.0866
smooy,2023-05-27,13:00,295.14,53.59,992.1,7.7,85.61,0.222629,0.0,0.0,687.5265
smooy,2023-05-27,14:00,295.32,51.18,991.94,7.27,95.37,0.171685,0.0,0.0,682.5543
smooy,2023-05-27,15:00,295.51,48.77,991.78,7.09,105.99,0.169652,0.0,0.0,527.2035
smooy,2023-05-27,16:00,294.6,53.47,991.64,6.88,93.43,0.167619,0.0,0.0,369.5721
smooy,2023-05-27,17:00,293.69,58.17,991.5,7.02,80.76,0.165586,0.0,0.0,226.178
smooy,2023-05-27,18:00,292.78,62.86,991.36,7.48,69.12,0.117951,0.0,0.0,159.5796
smooy,2023-05-27,19:00,292.52,63.59,991.69,5.04,65.72,0.070316,0.0,0.0,71.7309
smooy,2023-05-27,20:00,292.25,64.32,992.03,2.64,56.05,0.022681,0.0,0.0,2.3131
smooy,2023-05-27,21:00,291.99,65.05,992.36,0.9,346.37,0.116855,0.0,0.0,0.0
smooy,2023-05-27,22:00,291.46,68.66,992.41,1.21,343.81,0.211029,0.0,0.0,0.0
smooy,2023-05-27,23:00,290.94,72.27,992.47,1.53,342.29,0.305203,0.0,0.0,0.0
smooy,2023-05-27,00:00,290.41,75.88,992.53,1.84,341.29,0.355509,0.0,0.0,0.0
smooy,2023-05-28,01:00,290.19,76.81,992.11,1.9,335.95,0.405816,0.0,0.0,0.0
smooy,2023-05-28,02:00,289.97,77.73,991.7,1.97,330.95,0.456122,0.0,0.0,0.0
smooy,2023-05-28,03:00,289.74,78.65,991.29,2.05,326.32,0.507832,0.0,0.0,0.0
smooy,2023-05-28,04:00,289.91,76.93,991.34,1.83,322.92,0.559541,0.0,0.0,0.0
smooy,2023-05-28,05:00,290.08,75.21,991.38,1.62,318.63,0.611251,0.0,0.0,0.959
smooy,2023-05-28,06:00,290.25,73.48,991.43,1.43,313.11,0.421204,0.0,0.0,74.4069
smooy,2023-05-28,07:00,291.51,68.61,991.38,1.31,335.11,0.231158,0.0,0.0,237.3322
smooy,2023-05-28,08:00,292.77,63.74,991.34,1.4,357.6,0.041112,0.0,0.0,451.3524
smooy,2023-05-28,09:00,294.03,58.87,991.29,1.66,15.1,0.080303,0.0,0.0,605.2497
smooy,2023-05-28,10:00,294.97,55.34,990.92,1.51,51.86,0.119494,0.0,0.0,733.2465
smooy,2023-05-28,11:00,295.92,51.82,990.55,1.95,82.51,0.158685,0.0,0.0,826.3614
smooy,2023-05-28,12:00,296.86,48.29,990.17,2.72,98.91,0.247435,0.0,0.0,807.8874
smooy,2023-05-28,13:00,296.79,49.04,989.81,3.33,115.1,0.336186,0.0,0.0,743.7081
smooy,2023-05-28,14:00,296.73,49.78,989.45,4.12,125.71,0.424937,0.0,0.0,643.9713
smooy,2023-05-28,15:00,296.67,50.53,989.09,5.0,132.74,0.977685,0.0,0.0,474.2181
smooy,2023-05-28,16:00,295.47,55.87,989.47,3.58,142.57,1.530433,0.0,0.0,310.0395
smooy,2023-05-28,17:00,294.27,61.21,989.86,2.38,163.59,2.083181,0.0,0.0,169.6432
smooy,2023-05-28,18:00,293.07,66.54,990.24,1.92,205.63,1.395727,0.0,0.0,100.1911
smooy,2023-05-28,19:00,292.45,69.08,990.48,1.19,223.86,0.708273,0.0,0.0,38.0328
smooy,2023-05-28,20:00,291.84,71.63,990.72,0.83,270.4,0.020819,0.0,0.0,1.1152
smooy,2023-05-28,21:00,291.22,74.17,990.96,1.2,316.61,0.013879,0.0,0.0,0.0
smooy,2023-05-28,22:00,291.13,74.8,990.74,1.06,314.73,0.00694,0.0,0.0,0.0
smooy,2023-05-28,23:00,291.05,75.44,990.52,0.92,312.27,0.0,0.0,0.0,0.0
smooy,2023-05-28,00:00,290.96,76.07,990.31,0.78,308.93,0.0,0.0,0.0,0.0
smooy,2023-05-29,01:00,290.72,76.94,990.03,0.9,303.12,0.0,0.0,0.0,0.0
smooy,2023-05-29,02:00,290.47,77.81,989.75,1.03,298.73,0.0,0.0,0.0,0.0
smooy,2023-05-29,03:00,290.22,78.68,989.47,1.17,295.34,0.0,0.0,0.0,0.0
smooy,2023-05-29,04:00,290.58,75.58,989.64,1.22,305.01,0.0,0.0,0.0,0.0
smooy,2023-05-29,05:00,290.94,72.47,989.82,1.31,313.59,0.0,0.0,0.0,1.3322
smooy,2023-05-29,06:00,291.31,69.37,989.99,1.42,320.96,0.0,0.0,0.0,83.0609
smooy,2023-05-29,07:00,292.51,63.11,990.19,1.81,327.36,0.0,0.0,0.0,244.6595
smooy,2023-05-29,08:00,293.71,56.85,990.4,2.2,331.49,0.0,0.0,0.0,441.4206
smooy,2023-05-29,09:00,294.92,50.58,990.6,2.61,334.36,0.001751,0.0,0.0,616.2708
smooy,2023-05-29,10:00,295.87,47.01,990.34,1.78,326.85,0.003502,0.0,0.0,776.0622
smooy,2023-05-29,11:00,296.83,43.44,990.08,1.03,307.49,0.005253,0.0,0.0,907.6383
smooy,2023-05-29,12:00,297.79,39.87,989.81,0.7,250.19,0.018649,0.0,0.0,844.7457
smooy,2023-05-29,13:00,297.72,40.73,989.45,1.23,179.54,0.032045,0.0,0.0,731.6046
smooy,2023-05-29,14:00,297.66,41.59,989.09,2.32,162.96,0.045441,0.0,0.0,585.9804
smooy,2023-05-29,15:00,297.6,42.44,988.72,3.47,157.17,0.534734,0.0,0.0,418.7016
smooy,2023-05-29,16:00,295.72,54.32,988.98,2.62,130.63,1.024028,0.0,0.0,260.7545
smooy,2023-05-29,17:00,293.83,66.2,989.24,2.63,94.49,1.513321,0.0,0.0,130.1416
smooy,2023-05-29,18:00,291.95,78.07,989.5,3.51,68.39,1.250437,0.0,0.0,68.7248
smooy,2023-05-29,19:00,292.01,77.21,989.96,2.31,63.1,0.987553,0.0,0.0,22.5569
smooy,2023-05-29,20:00,292.08,76.35,990.41,1.16,46.96,0.724669,0.0,0.0,0.5721
smooy,2023-05-29,21:00,292.14,75.49,990.87,0.65,326.72,0.594695,0.0,0.0,0.0
smooy,2023-05-29,22:00,292.15,74.64,990.89,0.32,26.35,0.464721,0.0,0.0,0.0
smooy,2023-05-29,23:00,292.16,73.79,990.92,0.65,86.72,0.334748,0.0,0.0,0.0
smooy,2023-05-29,00:00,292.16,72.95,990.94,1.17,100.71,0.280762,0.0,0.0,0.0
smooy,2023-05-30,01:00,291.96,73.4,990.75,0.95,106.71,0.226776,0.0,0.0,0.0
smooy,2023-05-30,02:00,291.75,73.85,990.56,0.74,116.13,0.17279,0.0,0.0,0.0
smooy,2023-05-30,03:00,291.55,74.3,990.36,0.58,131.74,0.147782,0.0,0.0,0.0
smooy,2023-05-30,04:00,291.57,73.55,990.69,0.28,55.22,0.122774,0.0,0.0,0.0
smooy,2023-05-30,05:00,291.6,72.8,991.02,0.71,3.01,0.097766,0.0,0.0,0.6869
smooy,2023-05-30,06:00,291.62,72.05,991.35,1.26,352.77,0.065719,0.0,0.0,36.6344
smooy,2023-05-30,07:00,292.11,67.97,991.82,1.06,340.79,0.033672,0.0,0.0,102.6108
smooy,2023-05-30,08:00,292.59,63.88,992.28,0.92,324.22,0.001624,0.0,0.0,178.7542
smooy,2023-05-30,09:00,293.08,59.8,992.75,0.88,304.11,0.001083,0.0,0.0,291.4144
smooy,2023-05-30,10:00,294.0,55.39,992.74,0.7,311.88,0.000541,0.0,0.0,415.167
smooy,2023-05-30,11:00,294.92,50.98,992.73,0.55,324.43,0.0,0.0,0.0,537.2748
smooy,2023-05-30,12:00,295.84,46.58,992.73,0.44,344.93,3.3e-05,0.0,0.0,641.9724
smooy,2023-05-30,13:00,296.49,44.03,992.32,1.15,48.46,6.6e-05,0.0,0.0,717.4803
smooy,2023-05-30,14:00,297.15,41.49,991.92,2.14,58.95,0.0001,0.0,0.0,752.1489
smooy,2023-05-30,15:00,297.8,38.94,991.52,3.16,62.75,0.105593,0.0,0.0,597.1464
smooy,2023-05-30,16:00,296.29,47.01,991.99,1.12,102.12,0.211087,0.0,0.0,434.4405
smooy,2023-05-30,17:00,294.77,55.07,992.46,2.01,197.8,0.31658,0.0,0.0,280.3323
smooy,2023-05-30,18:00,293.26,63.14,992.94,4.29,212.9,0.277239,0.0,0.0,151.4814
smooy,2023-05-30,19:00,292.98,64.22,993.0,3.24,222.44,0.237898,0.0,0.0,51.6971
smooy,2023-05-30,20:00,292.7,65.31,993.07,2.36,239.97,0.198556,0.0,0.0,1.4812
smooy,2023-05-30,21:00,292.42,66.39,993.13,1.9,270.87,0.132371,0.0,0.0,0.0
smooy,2023-05-30,22:00,292.42,66.05,992.96,1.65,269.61,0.066185,0.0,0.0,0.0
smooy,2023-05-30,23:00,292.42,65.71,992.79,1.4,267.89,0.0,0.0,0.0,0.0
smooy,2023-05-30,00:00,292.41,65.37,992.61,1.15,265.42,0.0,0.0,0.0,0.0
smooy,2023-05-31,01:00,292.48,64.87,992.35,1.02,277.32,0.0,0.0,0.0,0.0
smooy,2023-05-31,02:00,292.54,64.36,992.09,0.95,291.68,0.0,0.0,0.0,0.0
smooy,2023-05-31,03:00,292.61,63.86,991.83,0.95,307.17,0.0,0.0,0.0,0.0
smooy,2023-05-31,04:00,292.74,63.0,991.92,1.27,303.59,0.0,0.0,0.0,0.0
smooy,2023-05-31,05:00,292.87,62.14,992.01,1.6,301.46,0.0,0.0,0.0,1.3103
smooy,2023-05-31,06:00,293.0,61.29,992.1,1.93,300.05,0.0,0.0,0.0,76.2902
smooy,2023-05-31,07:00,294.2,55.34,992.13,2.53,313.71,0.0,0.0,0.0,239.8481
smooy,2023-05-31,08:00,295.4,49.4,992.17,3.23,321.82,0.0,0.0,0.0,456.6903
smooy,2023-05-31,09:00,296.6,43.46,992.2,3.96,326.99,0.0,0.0,0.0,630.3195
smooy,2023-05-31,10:00,297.47,40.64,991.82,2.94,331.1,0.0,0.0,0.0,785.9565
smooy,2023-05-31,11:00,298.34,37.82,991.43,1.94,339.5,0.0,0.0,0.0,911.1723
smooy,2023-05-31,12:00,299.21,35.0,991.05,1.07,3.12,9.2e-05,0.0,0.0,857.0691
smooy,2023-05-31,13:00,299.0,37.26,990.84,1.57,116.16,0.000185,0.0,0.0,752.7453
smooy,2023-05-31,14:00,298.8,39.52,990.63,3.68,131.68,0.000277,0.0,0.0,614.5347
smooy,2023-05-31,15:00,298.59,41.78,990.43,5.87,135.77,0.014508,0.0,0.0,457.4844
smooy,2023-05-31,16:00,297.76,45.39,990.43,4.9,133.21,0.02874,0.0,0.0,304.1961
smooy,2023-05-31,17:00,296.93,49.0,990.44,3.93,129.38,0.042971,0.0,0.0,171.4193
smooy,2023-05-31,18:00,296.1,52.61,990.44,2.99,123.11,0.036435,0.0,0.0,132.0608
smooy,2023-05-31,19:00,295.2,56.52,990.72,2.51,105.79,0.029899,0.0,0.0,65.0821
smooy,2023-05-31,20:00,294.29,60.44,990.99,2.34,83.35,0.023364,0.0,0.0,2.9477
smooy,2023-05-31,21:00,293.39,64.35,991.27,2.54,61.21,0.051428,0.0,0.0,0.0
smooy,2023-05-31,22:00,293.02,66.47,991.15,1.74,54.8,0.079493,0.0,0.0,0.0
smooy,2023-05-31,23:00,292.65,68.59,991.03,0.99,38.22,0.107557,0.0,0.0,0.0
smooy,2023-05-31,00:00,292.29,70.71,990.91,0.59,341.12,0.072449,0.0,0.0,0.0
smooy,2023-06-01,01:00,292.02,71.83,990.72,0.44,17.98,0.03734,0.0,0.0,0.0
smooy,2023-06-01,02:00,291.75,72.94,990.53,0.54,58.78,0.002232,0.0,0.0,0.0
smooy,2023-06-01,03:00,291.47,74.06,990.33,0.8,79.81,0.004142,0.0,0.0,0.0
smooy,2023-06-01,04:00,291.67,74.22,990.55,1.18,80.81,0.006053,0.0,0.0,0.0
smooy,2023-06-01,05:00,291.87,74.39,990.76,1.57,81.33,0.007964,0.0,0.0,1.8361
smooy,2023-06-01,06:00,292.08,74.55,990.98,1.95,81.64,0.028566,0.0,0.0,86.9319
smooy,2023-06-01,07:00,292.99,69.91,990.99,2.27,86.73,0.049169,0.0,0.0,250.1252
smooy,2023-06-01,08:00,293.9,65.26,991.0,2.61,90.51,0.069771,0.0,0.0,448.8375
smooy,2023-06-01,09:00,294.81,60.62,991.01,2.96,93.41,0.232059,0.0,0.0,614.6487
smooy,2023-06-01,10:00,295.57,57.02,990.76,3.16,102.53,0.394347,0.0,0.0,761.0697
smooy,2023-06-01,11:00,296.32,53.43,990.51,3.42,110.42,0.556635,0.0,0.0,876.6873
smooy,2023-06-01,12:00,297.08,49.83,990.26,3.74,117.07,0.631087,0.0,0.0,807.8829
smooy,2023-06-01,13:00,296.94,49.9,989.96,4.07,123.53,0.705539,0.0,0.0,690.7866
smooy,2023-06-01,14:00,296.81,49.97,989.66,4.45,128.95,0.779992,0.0,0.0,543.6765
smooy,2023-06-01,15:00,296.68,50.04,989.36,4.86,133.5,0.522209,0.0,0.0,479.487
smooy,2023-06-01,16:00,296.06,52.73,989.38,4.49,125.25,0.264427,0.0,0.0,394.0866
smooy,2023-06-01,17:00,295.44,55.43,989.4,4.22,115.74,0.006645,0.0,0.0,293.8294
smooy,2023-06-01,18:00,294.83,58.12,989.42,4.09,105.3,0.032394,0.0,0.0,181.758
smooy,2023-06-01,19:00,294.17,61.89,989.89,3.7,101.94,0.058143,0.0,0.0,74.198
smooy,2023-06-01,20:00,293.51,65.65,990.37,3.34,97.84,0.083891,0.0,0.0,2.9875
smooy,2023-06-01,21:00,292.86,69.41,990.84,2.99,92.74,0.072631,0.0,0.0,0.0
smooy,2023-06-01,22:00,292.47,70.91,990.68,2.48,87.45,0.061371,0.0,0.0,0.0
smooy,2023-06-01,23:00,292.09,72.41,990.51,2.0,79.51,0.050111,0.0,0.0,0.0
smooy,2023-06-01,00:00,291.71,73.91,990.35,1.58,66.97,0.033407,0.0,0.0,0.0
smooy,2023-06-02,01:00,291.38,75.06,990.13,1.41,68.31,0.016704,0.0,0.0,0.0
smooy,2023-06-02,02:00,291.04,76.21,989.92,1.24,70.01,0.0,0.0,0.0,0.0
smooy,2023-06-02,03:00,290.71,77.37,989.7,1.08,72.23,0.0,0.0,0.0,0.0
smooy,2023-06-02,04:00,290.91,77.45,989.92,1.28,67.92,0.0,0.0,0.0,0.0
smooy,2023-06-02,05:00,291.12,77.54,990.14,1.49,64.79,0.0,0.0,0.0,2.0065
smooy,2023-06-02,06:00,291.32,77.63,990.35,1.7,62.44,0.0,0.0,0.0,83.7529
smooy,2023-06-02,07:00,292.34,72.31,990.48,2.11,78.21,0.0,0.0,0.0,230.2675
smooy,2023-06-02,08:00,293.36,66.98,990.61,2.61,88.41,0.0,0.0,0.0,400.2228
smooy,2023-06-02,09:00,294.38,61.66,990.74,3.18,95.14,0.062087,0.0,0.0,543.6882
smooy,2023-06-02,10:00,295.27,57.22,990.62,3.75,105.71,0.124173,0.0,0.0,668.3058
smooy,2023-06-02,11:00,296.16,52.77,990.51,4.42,113.3,0.18626,0.0,0.0,764.6259
smooy,2023-06-02,12:00,297.05,48.33,990.4,5.14,118.83,0.131422,0.0,0.0,747.3882
smooy,2023-06-02,13:00,296.74,49.26,990.12,5.39,122.25,0.076584,0.0,0.0,688.2522
smooy,2023-06-02,14:00,296.43,50.19,989.84,5.67,125.36,0.021747,0.0,0.0,596.4852
smooy,2023-06-02,15:00,296.12,51.12,989.56,5.95,128.17,0.014678,0.0,0.0,474.2862
smooy,2023-06-02,16:00,295.62,53.69,989.58,5.48,122.98,0.007609,0.0,0.0,345.8679
smooy,2023-06-02,17:00,295.12,56.25,989.59,5.05,116.86,0.00054,0.0,0.0,224.041
smooy,2023-06-02,18:00,294.62,58.81,989.61,4.69,109.71,0.000448,0.0,0.0,131.3908
smooy,2023-06-02,19:00,293.83,64.55,989.91,3.79,103.78,0.000355,0.0,0.0,50.6627
smooy,2023-06-02,20:00,293.04,70.29,990.2,2.96,94.35,0.000263,0.0,0.0,1.9999
smooy,2023-06-02,21:00,292.25,76.02,990.5,2.26,78.41,0.03639,0.0,0.0,0.0
smooy,2023-06-02,22:00,291.83,78.34,990.44,1.59,68.72,0.072517,0.0,0.0,0.0
smooy,2023-06-02,23:00,291.41,80.66,990.38,1.02,46.8,0.108644,0.0,0.0,0.0
smooy,2023-06-02,00:00,290.98,82.98,990.33,0.82,0.52,0.092282,0.0,0.0,0.0
smooy,2023-06-03,01:00,290.9,82.3,990.08,0.87,346.16,0.07592,0.0,0.0,0.0
smooy,2023-06-03,02:00,290.83,81.62,989.84,0.97,334.09,0.059557,0.0,0.0,0.0
smooy,2023-06-03,03:00,290.75,80.95,989.59,1.11,324.6,0.039705,0.0,0.0,0.0
smooy,2023-06-03,04:00,291.03,78.68,989.76,1.11,333.65,0.019852,0.0,0.0,0.0
smooy,2023-06-03,05:00,291.3,76.4,989.93,1.13,342.49,0.0,0.0,0.0,1.8588
smooy,2023-06-03,06:00,291.57,74.13,990.1,1.19,350.74,0.0,0.0,0.0,87.74
smooy,2023-06-03,07:00,292.68,67.79,990.26,1.31,33.74,0.0,0.0,0.0,251.6481
smooy,2023-06-03,08:00,293.78,61.45,990.42,1.94,58.41,0.0,0.0,0.0,450.504
smooy,2023-06-03,09:00,294.89,55.12,990.58,2.74,69.96,0.089883,0.0,0.0,614.4141
smooy,2023-06-03,10:00,295.75,52.37,990.46,3.69,78.01,0.179767,0.0,0.0,757.8759
smooy,2023-06-03,11:00,296.61,49.62,990.34,4.69,82.69,0.26965,0.0,0.0,869.9142
smooy,2023-06-03,12:00,297.47,46.87,990.22,5.71,85.72,0.278261,0.0,0.0,829.4514
smooy,2023-06-03,13:00,297.38,46.89,990.13,5.6,89.83,0.286872,0.0,0.0,741.1293
smooy,2023-06-03,14:00,297.28,46.92,990.05,5.53,94.07,0.295483,0.0,0.0,618.783
smooy,2023-06-03,15:00,297.19,46.94,989.96,5.48,98.41,0.197077,0.0,0.0,601.3179
smooy,2023-06-03,16:00,296.72,49.04,989.86,4.87,96.39,0.09867,0.0,0.0,541.8978
smooy,2023-06-03,17:00,296.26,51.14,989.76,4.27,93.8,0.000263,0.0,0.0,441.5067
smooy,2023-06-03,18:00,295.79,53.24,989.66,3.68,90.37,0.000175,0.0,0.0,260.8181
smooy,2023-06-03,19:00,295.0,57.05,990.07,3.23,89.01,8.8e-05,0.0,0.0,102.6582
smooy,2023-06-03,20:00,294.21,60.87,990.47,2.78,87.21,0.0,0.0,0.0,4.7117
smooy,2023-06-03,21:00,293.42,64.68,990.88,2.33,84.73,0.0,0.0,0.0,0.0
smooy,2023-06-03,22:00,292.9,67.3,990.92,2.02,88.09,0.0,0.0,0.0,0.0
smooy,2023-06-03,23:00,292.38,69.91,990.97,1.72,92.64,0.0,0.0,0.0,0.0
smooy,2023-06-03,00:00,291.87,72.52,991.01,1.44,99.05,0.0,0.0,0.0,0.0
smooy,2023-06-04,01:00,291.47,75.02,990.98,1.24,101.66,0.0,0.0,0.0,0.0
smooy,2023-06-04,02:00,291.08,77.52,990.94,1.04,105.26,0.0,0.0,0.0,0.0
smooy,2023-06-04,03:00,290.68,80.03,990.9,0.85,110.5,0.0,0.0,0.0,0.0
smooy,2023-06-04,04:00,290.9,79.1,991.09,0.61,84.8,0.0,0.0,0.0,0.0
smooy,2023-06-04,05:00,291.13,78.18,991.28,0.59,45.63,0.0,0.0,0.0,2.0451
smooy,2023-06-04,06:00,291.35,77.26,991.47,0.8,16.66,0.0,0.0,0.0,90.0339
smooy,2023-06-04,07:00,292.49,69.96,991.5,0.9,22.06,0.0,0.0,0.0,256.3842
smooy,2023-06-04,08:00,293.64,62.67,991.54,1.01,26.3,0.0,0.0,0.0,457.9908
smooy,2023-06-04,09:00,294.78,55.37,991.57,1.13,29.69,0.0,0.0,0.0,631.1937
smooy,2023-06-04,10:00,295.94,50.44,991.46,1.27,68.31,0.0,0.0,0.0,786.5106
smooy,2023-06-04,11:00,297.09,45.51,991.35,1.8,91.33,0.0,0.0,0.0,911.5935
smooy,2023-06-04,12:00,298.25,40.58,991.25,2.48,102.86,0.0,0.0,0.0,962.7489
smooy,2023-06-04,13:00,298.53,41.09,991.06,3.85,106.26,0.0,0.0,0.0,964.317
smooy,2023-06-04,14:00,298.8,41.61,990.87,5.22,107.88,0.0,0.0,0.0,916.2717
smooy,2023-06-04,15:00,299.08,42.12,990.68,6.6,108.82,0.00054,0.0,0.0,798.4572
smooy,2023-06-04,16:00,298.24,44.25,990.87,5.99,109.96,0.00108,0.0,0.0,648.5079
smooy,2023-06-04,17:00,297.41,46.38,991.06,5.38,111.37,0.001621,0.0,0.0,478.2651
smooy,2023-06-04,18:00,296.57,48.51,991.24,4.78,113.13,0.001528,0.0,0.0,279.8069
smooy,2023-06-04,19:00,295.48,55.63,991.82,4.15,111.26,0.001436,0.0,0.0,109.2086
smooy,2023-06-04,20:00,294.4,62.75,992.39,3.53,108.72,0.001343,0.0,0.0,5.1412
smooy,2023-06-04,21:00,293.31,69.87,992.96,2.92,105.12,0.001071,0.0,0.0,0.0
smooy,2023-06-04,22:00,292.99,71.48,992.84,2.3,101.09,0.000798,0.0,0.0,0.0
smooy,2023-06-04,23:00,292.68,73.09,992.73,1.71,94.18,0.000526,0.0,0.0,0.0
smooy,2023-06-04,00:00,292.37,74.71,992.61,1.16,80.35,0.000438,0.0,0.0,0.0
smooy,2023-06-05,01:00,292.4,73.98,992.36,0.99,78.12,0.000351,0.0,0.0,0.0
smooy,2023-06-05,02:00,292.43,73.25,992.12,0.83,75.0,0.000263,0.0,0.0,0.0
smooy,2023-06-05,03:00,292.45,72.52,991.87,0.67,70.39,0.000438,0.0,0.0,0.0
smooy,2023-06-05,04:00,292.4,72.71,992.04,0.61,91.96,0.000614,0.0,0.0,0.0
smooy,2023-06-05,05:00,292.35,72.91,992.2,0.65,114.43,0.000789,0.0,0.0,2.1793
smooy,2023-06-05,06:00,292.3,73.1,992.36,0.76,132.2,0.000526,0.0,0.0,86.3381
smooy,2023-06-05,07:00,293.31,67.11,992.41,1.1,115.0,0.000263,0.0,0.0,236.48
smooy,2023-06-05,08:00,294.31,61.11,992.46,1.48,106.24,0.0,0.0,0.0,411.0024
smooy,2023-06-05,09:00,295.32,55.11,992.51,1.89,101.15,0.0,0.0,0.0,588.0498
smooy,2023-06-05,10:00,296.59,50.94,992.26,2.17,112.4,0.0,0.0,0.0,758.0097
smooy,2023-06-05,11:00,297.87,46.78,992.01,2.51,120.84,0.0,0.0,0.0,905.9994
smooy,2023-06-05,12:00,299.15,42.61,991.76,2.89,127.16,8.8e-05,0.0,0.0,957.9855
smooy,2023-06-05,13:00,299.43,42.8,991.39,4.12,128.08,0.000175,0.0,0.0,960.7662
smooy,2023-06-05,14:00,299.7,42.98,991.01,5.34,128.58,0.000263,0.0,0.0,914.1276
smooy,2023-06-05,15:00,299.98,43.16,990.64,6.57,128.9,0.00018,0.0,0.0,797.0826
smooy,2023-06-05,16:00,299.07,45.42,990.62,5.97,129.89,9.7e-05,0.0,0.0,647.9061
smooy,2023-06-05,17:00,298.15,47.67,990.6,5.37,131.11,1.4e-05,0.0,0.0,478.3545
smooy,2023-06-05,18:00,297.23,49.92,990.58,4.78,132.63,0.008005,0.0,0.0,280.1973
smooy,2023-06-05,19:00,296.32,53.67,991.16,3.95,128.22,0.015995,0.0,0.0,109.8818
smooy,2023-06-05,20:00,295.41,57.42,991.73,3.17,121.56,0.023985,0.0,0.0,5.3788
smooy,2023-06-05,21:00,294.49,61.17,992.31,2.45,110.77,0.01599,0.0,0.0,0.0
smooy,2023-06-05,22:00,294.08,63.17,992.23,2.17,109.09,0.007995,0.0,0.0,0.0
smooy,2023-06-05,23:00,293.66,65.17,992.15,1.89,106.93,0.0,0.0,0.0,0.0
smooy,2023-06-05,00:00,293.24,67.17,992.07,1.62,104.04,0.0,0.0,0.0,0.0
smooy,2023-06-06,01:00,292.86,68.89,992.02,1.44,104.28,0.0,0.0,0.0,0.0
smooy,2023-06-06,02:00,292.47,70.61,991.96,1.26,104.6,0.0,0.0,0.0,0.0
smooy,2023-06-06,03:00,292.08,72.33,991.9,1.08,105.02,0.0,0.0,0.0,0.0
smooy,2023-06-06,04:00,292.22,71.69,992.1,1.08,104.78,0.0,0.0,0.0,0.0
smooy,2023-06-06,05:00,292.35,71.05,992.3,1.09,104.54,0.0,0.0,0.0,1.9948
smooy,2023-06-06,06:00,292.48,70.42,992.5,1.09,104.3,0.0,0.0,0.0,80.081
smooy,2023-06-06,07:00,293.51,64.76,992.59,1.33,98.82,0.0,0.0,0.0,229.7819
smooy,2023-06-06,08:00,294.54,59.11,992.68,1.57,95.03,0.0,0.0,0.0,415.2255
smooy,2023-06-06,09:00,295.57,53.46,992.77,1.82,92.27,0.0,0.0,0.0,592.7565
smooy,2023-06-06,10:00,297.08,48.73,992.4,2.52,104.84,0.0,0.0,0.0,762.7488
smooy,2023-06-06,11:00,298.59,43.99,992.03,3.29,111.77,0.0,0.0,0.0,910.3737
smooy,2023-06-06,12:00,300.1,39.25,991.67,4.09,116.03,0.0,0.0,0.0,951.018
